X,Y,R,G,B
56,230,84,51,34
56,231,80,43,25
56,232,87,49,28
56,233,90,48,26
56,234,92,47,24
56,235,92,46,22
56,236,92,45,19
56,237,90,43,15
56,238,89,42,14
56,239,90,40,13
56,240,86,41,18
56,241,86,41,18
56,242,86,41,18
56,243,86,41,18
57,0,255,255,255
57,1,255,255,255
57,2,255,255,255
57,3,253,253,253
57,4,255,255,255
57,5,255,255,255
57,6,254,254,254
57,7,255,255,255
57,8,254,254,254
57,9,254,254,254
57,10,254,254,254
57,11,254,254,254
57,12,254,254,254
57,13,254,254,254
57,14,254,254,254
57,15,253,253,253
57,16,252,255,253
57,17,252,255,253
57,18,252,255,253
57,19,250,255,249
57,20,245,250,244
57,21,139,141,136
57,22,65,67,62
57,23,76,77,72
57,24,70,71,66
57,25,73,72,70
57,26,78,77,75
57,27,85,81,82
57,28,87,82,86
57,29,83,78,82
57,30,76,71,77
57,31,69,64,70
57,32,64,62,65
57,33,68,66,69
57,34,71,69,72
57,35,70,68,71
57,36,68,66,69
57,37,70,65,69
57,38,73,68,72
57,39,77,72,76
57,40,80,75,79
57,41,81,75,79
57,42,80,74,78
57,43,80,74,78
57,44,80,74,78
57,45,82,73,78
57,46,82,73,78
57,47,82,73,78
57,48,81,70,76
57,49,81,70,76
57,50,80,69,75
57,51,79,68,74
57,52,79,68,74
57,53,79,68,74
57,54,79,68,74
57,55,79,68,74
57,56,78,67,73
57,57,80,69,75
57,58,82,71,77
57,59,82,71,77
57,60,81,70,76
57,61,81,70,76
57,62,83,72,78
57,63,86,75,81
57,64,85,72,79
57,65,85,72,79
57,66,84,71,78
57,67,83,70,77
57,68,83,70,77
57,69,84,71,78
57,70,84,71,78
57,71,85,72,79
57,72,83,70,77
57,73,83,70,77
57,74,83,70,77
57,75,83,70,77
57,76,83,70,77
57,77,83,70,77
57,78,83,70,77
57,79,83,70,77
57,80,83,71,75
57,81,83,71,75
57,82,82,70,74
57,83,82,70,74
57,84,82,70,74
57,85,83,71,75
57,86,84,72,76
57,87,85,73,77
57,88,82,70,74
57,89,82,70,74
57,90,83,71,75
57,91,83,71,75
57,92,84,72,76
57,93,85,73,77
57,94,85,73,77
57,95,85,73,77
57,96,84,73,77
57,97,81,70,74
57,98,80,69,73
57,99,81,70,74
57,100,80,69,73
57,101,78,67,71
57,102,79,68,72
57,103,82,71,75
57,104,79,68,72
57,105,79,68,72
57,106,78,67,71
57,107,77,66,70
57,108,76,65,69
57,109,75,64,68
57,110,75,64,68
57,111,75,64,68
57,112,74,68,70
57,113,73,67,69
57,114,73,67,69
57,115,72,66,68
57,116,71,65,67
57,117,70,64,66
57,118,70,64,66
57,119,69,63,65
57,120,76,70,72
57,121,76,70,72
57,122,77,71,73
57,123,78,72,74
57,124,77,71,73
57,125,76,70,72
57,126,75,69,71
57,127,74,68,70
57,128,75,70,76
57,129,73,68,74
57,130,73,68,74
57,131,75,70,76
57,132,74,69,75
57,133,71,66,72
57,134,69,64,70
57,135,70,65,71
57,136,67,62,68
57,137,64,59,65
57,138,64,59,65
57,139,67,62,68
57,140,66,61,67
57,141,63,58,64
57,142,63,58,64
57,143,66,61,67
57,144,60,58,59
57,145,61,59,60
57,146,61,59,60
57,147,62,60,61
57,148,62,60,61
57,149,62,60,61
57,150,62,60,61
57,151,62,60,61
57,152,64,62,63
57,153,66,64,65
57,154,67,65,66
57,155,65,63,64
57,156,62,60,61
57,157,61,59,60
57,158,62,60,61
57,159,63,61,62
57,160,61,57,58
57,161,60,56,57
57,162,60,56,57
57,163,60,56,57
57,164,61,57,58
57,165,63,59,60
57,166,64,60,61
57,167,65,61,62
57,168,63,59,60
57,169,60,56,57
57,170,62,58,59
57,171,67,63,64
57,172,69,65,66
57,173,66,62,63
57,174,63,59,60
57,175,64,60,61
57,176,65,61,62
57,177,64,60,61
57,178,62,58,59
57,179,61,57,58
57,180,61,57,58
57,181,61,57,58
57,182,62,58,59
57,183,62,58,59
57,184,63,59,60
57,185,63,59,60
57,186,63,59,60
57,187,63,59,60
57,188,63,59,60
57,189,64,60,61
57,190,64,60,61
57,191,64,60,61
57,192,55,51,52
57,193,59,55,56
57,194,59,55,56
57,195,57,53,54
57,196,58,54,55
57,197,61,57,58
57,198,62,58,59
57,199,59,55,56
57,200,65,61,62
57,201,66,62,63
57,202,66,62,63
57,203,66,62,63
57,204,65,61,62
57,205,64,60,61
57,206,63,59,60
57,207,63,59,60
57,208,64,55,58
57,209,63,54,57
57,210,63,54,57
57,211,63,54,57
57,212,64,55,58
57,213,64,55,58
57,214,63,54,57
57,215,62,53,56
57,216,65,56,59
57,217,65,56,59
57,218,62,53,56
57,219,77,68,71
57,220,73,64,67
57,221,49,40,43
57,222,94,85,88
57,223,147,138,141
57,224,231,206,199
57,225,137,110,101
57,226,74,46,35
57,227,75,45,34
57,228,81,48,33
57,229,78,43,24
57,230,83,45,26
57,231,88,46,24
57,232,87,42,19
57,233,88,42,16
57,234,89,43,17
57,235,91,44,16
57,236,91,44,16
57,237,90,43,15
57,238,89,42,14
57,239,88,41,13
57,240,88,44,19
57,241,88,44,19
57,242,88,44,19
57,243,88,44,19
58,0,254,255,255
58,1,254,255,255
58,2,254,255,255
58,3,252,253,255
58,4,254,255,255
58,5,253,254,255
58,6,251,252,254
58,7,254,255,255
58,8,253,254,255
58,9,253,254,255
58,10,253,254,255
58,11,254,255,255
58,12,254,255,255
58,13,254,255,255
58,14,254,255,255
58,15,254,255,255
58,16,244,250,246
58,17,246,252,248
58,18,243,249,245
58,19,247,252,248
58,20,208,213,207
58,21,54,56,53
58,22,55,57,54
58,23,72,72,70
58,24,75,75,73
58,25,77,75,76
58,26,79,77,78
58,27,83,78,82
58,28,82,77,81
58,29,79,73,77
58,30,71,64,71
58,31,66,59,66
58,32,64,62,65
58,33,69,67,70
58,34,75,73,76
58,35,77,75,78
58,36,75,73,76
58,37,75,70,74
58,38,75,70,74
58,39,76,71,75
58,40,80,75,79
58,41,80,74,78
58,42,80,74,78
58,43,79,73,77
58,44,78,72,76
58,45,79,70,75
58,46,78,69,74
58,47,77,68,73
58,48,81,70,76
58,49,79,68,74
58,50,77,66,72
58,51,76,65,71
58,52,77,66,72
58,53,79,68,74
58,54,82,71,77
58,55,84,73,79
58,56,80,69,75
58,57,82,71,77
58,58,84,73,79
58,59,84,73,79
58,60,84,73,79
58,61,84,73,79
58,62,86,75,81
58,63,87,76,82
58,64,87,74,81
58,65,87,74,81
58,66,86,73,80
58,67,85,72,79
58,68,85,72,79
58,69,86,73,80
58,70,87,74,81
58,71,88,75,82
58,72,85,72,79
58,73,85,72,79
58,74,85,72,79
58,75,85,72,79
58,76,85,72,79
58,77,85,72,79
58,78,85,72,79
58,79,85,72,79
58,80,87,75,79
58,81,86,74,78
58,82,85,73,77
58,83,84,72,76
58,84,83,71,75
58,85,84,72,76
58,86,84,72,76
58,87,85,73,77
58,88,81,69,73
58,89,82,70,74
58,90,83,71,75
58,91,84,72,76
58,92,85,73,77
58,93,87,75,79
58,94,88,76,80
58,95,88,76,80
58,96,85,74,78
58,97,82,71,75
58,98,81,70,74
58,99,82,71,75
58,100,82,71,75
58,101,80,69,73
58,102,80,69,73
58,103,83,72,76
58,104,82,71,75
58,105,80,69,73
58,106,78,67,71
58,107,76,65,69
58,108,76,65,69
58,109,76,65,69
58,110,77,66,70
58,111,78,67,71
58,112,75,69,71
58,113,75,69,71
58,114,74,68,70
58,115,73,67,69
58,116,72,66,68
58,117,71,65,67
58,118,70,64,66
58,119,70,64,66
58,120,70,64,66
58,121,70,64,66
58,122,71,65,67
58,123,71,65,67
58,124,71,65,67
58,125,71,65,67
58,126,70,64,66
58,127,69,63,65
58,128,68,63,69
58,129,66,61,67
58,130,66,61,67
58,131,68,63,69
58,132,67,62,68
58,133,64,59,65
58,134,63,58,64
58,135,64,59,65
58,136,66,61,67
58,137,64,59,65
58,138,63,58,64
58,139,65,60,66
58,140,65,60,66
58,141,62,57,63
58,142,62,57,63
58,143,64,59,65
58,144,55,53,54
58,145,56,54,55
58,146,58,56,57
58,147,59,57,58
58,148,58,56,57
58,149,56,54,55
58,150,54,52,53
58,151,52,50,51
58,152,50,48,49
58,153,52,50,51
58,154,53,51,52
58,155,52,50,51
58,156,51,49,50
58,157,50,48,49
58,158,51,49,50
58,159,52,50,51
58,160,50,45,49
58,161,49,44,48
58,162,49,44,48
58,163,49,44,48
58,164,50,45,49
58,165,51,46,50
58,166,52,47,51
58,167,53,48,52
58,168,54,49,53
58,169,54,49,53
58,170,58,53,57
58,171,64,59,63
58,172,66,61,65
58,173,61,56,60
58,174,56,51,55
58,175,54,49,53
58,176,60,55,59
58,177,60,55,59
58,178,59,54,58
58,179,58,53,57
58,180,58,53,57
58,181,58,53,57
58,182,58,53,57
58,183,59,54,58
58,184,58,53,57
58,185,58,53,57
58,186,59,54,58
58,187,59,54,58
58,188,60,55,59
58,189,61,56,60
58,190,61,56,60
58,191,61,56,60
58,192,58,53,57
58,193,60,55,59
58,194,60,55,59
58,195,58,53,57
58,196,58,53,57
58,197,61,56,60
58,198,61,56,60
58,199,58,53,57
58,200,59,54,58
58,201,61,56,60
58,202,63,58,62
58,203,64,59,63
58,204,64,59,63
58,205,62,57,61
58,206,59,54,58
58,207,58,53,57
58,208,54,48,50
58,209,54,48,50
58,210,54,48,50
58,211,56,50,52
58,212,57,51,53
58,213,59,53,55
58,214,60,54,56
58,215,61,55,57
58,216,70,64,66
58,217,57,51,53
58,218,61,55,57
58,219,64,58,60
58,220,68,62,64
58,221,67,61,63
58,222,206,200,202
58,223,255,253,255
58,224,205,176,168
58,225,104,75,67
58,226,62,32,21
58,227,83,50,35
58,228,81,44,26
58,229,78,37,17
58,230,92,47,24
58,231,93,47,21
58,232,90,43,15
58,233,92,43,13
58,234,94,45,15
58,235,95,46,16
58,236,93,46,16
58,237,93,46,16
58,238,92,47,18
58,239,91,46,17
58,240,92,46,22
58,241,92,46,22
58,242,92,46,22
58,243,92,46,22
59,0,246,250,251
59,1,252,255,255
59,2,251,255,255
59,3,249,253,254
59,4,251,255,255
59,5,249,253,254
59,6,248,252,253
59,7,252,255,255
59,8,250,254,255
59,9,250,254,255
59,10,250,254,255
59,11,250,254,255
59,12,251,255,255
59,13,251,255,255
59,14,251,255,255
59,15,251,255,255
59,16,248,255,248
59,17,251,255,251
59,18,251,255,253
59,19,251,255,253
59,20,163,168,164
59,21,57,62,58
59,22,81,83,80
59,23,73,73,73
59,24,87,87,87
59,25,85,83,84
59,26,82,77,81
59,27,78,73,77
59,28,76,70,74
59,29,74,68,72
59,30,73,67,71
59,31,73,66,73
59,32,73,71,74
59,33,76,74,77
59,34,79,77,80
59,35,79,77,80
59,36,75,73,76
59,37,73,68,72
59,38,71,66,70
59,39,70,65,69
59,40,69,64,68
59,41,71,65,69
59,42,72,66,70
59,43,74,68,72
59,44,75,69,73
59,45,77,68,73
59,46,77,68,73
59,47,77,68,73
59,48,83,72,78
59,49,82,71,77
59,50,81,70,76
59,51,81,70,76
59,52,82,71,77
59,53,85,74,80
59,54,88,77,83
59,55,90,79,85
59,56,86,75,81
59,57,86,75,81
59,58,86,75,81
59,59,86,75,81
59,60,86,75,81
59,61,86,75,81
59,62,86,75,81
59,63,86,75,81
59,64,89,76,83
59,65,88,75,82
59,66,87,74,81
59,67,87,74,81
59,68,87,74,81
59,69,88,75,82
59,70,89,76,83
59,71,90,77,84
59,72,86,73,80
59,73,86,73,80
59,74,86,73,80
59,75,86,73,80
59,76,87,74,81
59,77,87,74,81
59,78,87,74,81
59,79,87,74,81
59,80,89,77,81
59,81,88,76,80
59,82,87,75,79
59,83,85,73,77
59,84,84,72,76
59,85,84,72,76
59,86,84,72,76
59,87,84,72,76
59,88,88,76,80
59,89,87,75,79
59,90,87,75,79
59,91,86,74,78
59,92,85,73,77
59,93,84,72,76
59,94,83,71,75
59,95,82,70,74
59,96,85,74,78
59,97,82,71,75
59,98,81,70,74
59,99,83,72,76
59,100,83,72,76
59,101,80,69,73
59,102,80,69,73
59,103,82,71,75
59,104,85,74,78
59,105,83,72,76
59,106,80,69,73
59,107,77,66,70
59,108,76,65,69
59,109,77,66,70
59,110,79,68,72
59,111,81,70,74
59,112,76,70,72
59,113,76,70,72
59,114,75,69,71
59,115,75,69,71
59,116,75,69,71
59,117,75,69,71
59,118,74,68,70
59,119,74,68,70
59,120,68,62,64
59,121,67,61,63
59,122,67,61,63
59,123,66,60,62
59,124,65,59,61
59,125,64,58,60
59,126,63,57,59
59,127,63,57,59
59,128,59,57,62
59,129,57,55,60
59,130,57,55,60
59,131,59,57,62
59,132,58,56,61
59,133,55,53,58
59,134,54,52,57
59,135,56,54,59
59,136,62,60,65
59,137,61,59,64
59,138,61,59,64
59,139,61,59,64
59,140,60,58,63
59,141,58,56,61
59,142,58,56,61
59,143,58,56,61
59,144,48,48,48
59,145,49,49,49
59,146,50,50,50
59,147,50,50,50
59,148,50,50,50
59,149,49,49,49
59,150,47,47,47
59,151,46,46,46
59,152,41,41,41
59,153,41,41,41
59,154,42,42,42
59,155,42,42,42
59,156,42,42,42
59,157,43,43,43
59,158,43,43,43
59,159,44,44,44
59,160,42,40,43
59,161,42,40,43
59,162,41,39,42
59,163,41,39,42
59,164,42,40,43
59,165,43,41,44
59,166,44,42,45
59,167,45,43,46
59,168,44,42,45
59,169,45,43,46
59,170,48,46,49
59,171,52,50,53
59,172,54,52,55
59,173,51,49,52
59,174,46,44,47
59,175,43,41,44
59,176,49,47,50
59,177,49,47,50
59,178,49,47,50
59,179,48,46,49
59,180,48,46,49
59,181,48,46,49
59,182,48,46,49
59,183,48,46,49
59,184,47,45,48
59,185,47,45,48
59,186,48,46,49
59,187,49,47,50
59,188,50,48,51
59,189,51,49,52
59,190,52,50,53
59,191,52,50,53
59,192,55,53,56
59,193,56,54,57
59,194,55,53,56
59,195,54,52,55
59,196,53,51,54
59,197,54,52,55
59,198,53,51,54
59,199,52,50,53
59,200,51,49,52
59,201,52,50,53
59,202,53,51,54
59,203,54,52,55
59,204,54,52,55
59,205,53,51,54
59,206,51,49,52
59,207,51,49,52
59,208,53,49,50
59,209,53,49,50
59,210,52,48,49
59,211,52,48,49
59,212,52,48,49
59,213,53,49,50
59,214,55,51,52
59,215,57,53,54
59,216,48,44,45
59,217,52,48,49
59,218,68,64,65
59,219,53,49,50
59,220,72,68,69
59,221,100,96,97
59,222,255,254,255
59,223,247,243,244
59,224,121,91,83
59,225,86,56,46
59,226,84,50,38
59,227,96,59,43
59,228,90,49,29
59,229,96,51,28
59,230,106,59,33
59,231,98,47,18
59,232,103,50,19
59,233,104,51,19
59,234,105,52,20
59,235,104,53,22
59,236,103,54,22
59,237,100,53,23
59,238,99,54,25
59,239,98,53,24
59,240,95,49,23
59,241,95,49,23
59,242,95,49,23
59,243,95,49,23
60,0,245,251,251
60,1,251,255,255
60,2,251,255,255
60,3,251,255,255
60,4,251,255,255
60,5,251,255,255
60,6,251,255,255
60,7,251,255,255
60,8,251,255,255
60,9,251,255,255
60,10,251,255,255
60,11,251,255,255
60,12,251,255,255
60,13,251,255,255
60,14,251,255,255
60,15,251,255,255
60,16,247,255,249
60,17,241,251,243
60,18,249,255,249
60,19,251,255,253
60,20,109,114,110
60,21,84,88,87
60,22,86,88,87
60,23,75,75,75
60,24,84,84,86
60,25,83,81,84
60,26,82,77,81
60,27,79,74,78
60,28,78,72,76
60,29,78,72,76
60,30,82,73,78
60,31,84,75,80
60,32,78,76,79
60,33,78,76,79
60,34,78,76,79
60,35,75,73,76
60,36,73,71,74
60,37,72,67,71
60,38,71,66,70
60,39,71,66,70
60,40,68,63,67
60,41,70,64,68
60,42,73,67,71
60,43,75,69,73
60,44,77,71,75
60,45,80,71,76
60,46,80,71,76
60,47,80,71,76
60,48,84,73,79
60,49,84,73,79
60,50,85,74,80
60,51,86,75,81
60,52,88,77,83
60,53,89,78,84
60,54,90,79,85
60,55,90,79,85
60,56,91,80,86
60,57,90,79,85
60,58,89,78,84
60,59,88,77,83
60,60,87,76,82
60,61,86,75,81
60,62,85,74,80
60,63,84,73,79
60,64,88,75,82
60,65,88,75,82
60,66,87,74,81
60,67,87,74,81
60,68,88,75,82
60,69,89,76,83
60,70,90,77,84
60,71,91,78,85
60,72,86,73,80
60,73,86,73,80
60,74,86,73,80
60,75,86,73,80
60,76,86,73,80
60,77,87,74,81
60,78,87,74,81
60,79,87,74,81
60,80,89,77,81
60,81,88,76,80
60,82,86,74,78
60,83,85,73,77
60,84,84,72,76
60,85,83,71,75
60,86,83,71,75
60,87,83,71,75
60,88,90,78,82
60,89,89,77,81
60,90,87,75,79
60,91,85,73,77
60,92,83,71,75
60,93,80,68,72
60,94,79,67,71
60,95,78,66,70
60,96,83,72,76
60,97,80,69,73
60,98,80,69,73
60,99,82,71,75
60,100,82,71,75
60,101,79,68,72
60,102,79,68,72
60,103,81,70,74
60,104,81,70,74
60,105,79,68,72
60,106,77,66,70
60,107,74,63,67
60,108,73,62,66
60,109,74,63,67
60,110,76,65,69
60,111,77,66,70
60,112,71,65,67
60,113,71,65,67
60,114,71,65,67
60,115,72,66,68
60,116,73,67,69
60,117,74,68,70
60,118,74,68,70
60,119,74,68,70
60,120,73,67,69
60,121,72,66,68
60,122,71,65,67
60,123,69,63,65
60,124,67,61,63
60,125,65,59,61
60,126,64,58,60
60,127,63,57,59
60,128,60,58,63
60,129,58,56,61
60,130,57,55,60
60,131,59,57,62
60,132,59,57,62
60,133,56,54,59
60,134,56,54,59
60,135,59,57,62
60,136,56,54,59
60,137,56,54,59
60,138,56,54,59
60,139,54,52,57
60,140,53,51,56
60,141,53,51,56
60,142,52,50,55
60,143,51,49,54
60,144,44,44,44
60,145,43,43,43
60,146,42,42,42
60,147,42,42,42
60,148,42,42,42
60,149,44,44,44
60,150,45,45,45
60,151,46,46,46
60,152,45,45,45
60,153,45,45,45
60,154,45,45,45
60,155,46,46,46
60,156,47,47,47
60,157,48,48,48
60,158,48,48,48
60,159,48,48,48
60,160,50,48,51
60,161,49,47,50
60,162,48,46,49
60,163,48,46,49
60,164,48,46,49
60,165,49,47,50
60,166,50,48,51
60,167,51,49,52
60,168,45,43,46
60,169,45,43,46
60,170,44,42,45
60,171,45,43,46
60,172,46,44,47
60,173,47,45,48
60,174,45,43,46
60,175,42,40,43
60,176,43,41,44
60,177,44,42,45
60,178,44,42,45
60,179,44,42,45
60,180,44,42,45
60,181,44,42,45
60,182,44,42,45
60,183,44,42,45
60,184,42,40,43
60,185,43,41,44
60,186,44,42,45
60,187,44,42,45
60,188,46,44,47
60,189,46,44,47
60,190,47,45,48
60,191,48,46,49
60,192,45,43,46
60,193,44,42,45
60,194,44,42,45
60,195,44,42,45
60,196,43,41,44
60,197,42,40,43
60,198,41,39,42
60,199,41,39,42
60,200,46,44,47
60,201,45,43,46
60,202,44,42,45
60,203,43,41,44
60,204,44,42,45
60,205,45,43,46
60,206,46,44,47
60,207,47,45,48
60,208,51,49,50
60,209,51,49,50
60,210,49,47,48
60,211,45,43,44
60,212,41,39,40
60,213,41,39,40
60,214,44,42,43
60,215,47,45,46
60,216,52,50,51
60,217,60,58,59
60,218,70,68,69
60,219,45,43,44
60,220,69,67,68
60,221,112,110,111
60,222,255,254,255
60,223,215,213,214
60,224,78,45,36
60,225,91,57,47
60,226,100,64,50
60,227,98,59,42
60,228,102,57,36
60,229,108,61,35
60,230,110,59,30
60,231,107,52,21
60,232,113,57,24
60,233,113,57,22
60,234,112,58,24
60,235,111,58,26
60,236,107,58,26
60,237,104,57,27
60,238,101,56,27
60,239,99,55,26
60,240,99,52,24
60,241,99,52,24
60,242,99,52,24
60,243,99,52,24
61,0,245,254,253
61,1,247,255,255
61,2,243,252,251
61,3,243,252,251
61,4,249,255,255
61,5,249,255,255
61,6,247,255,255
61,7,249,255,255
61,8,247,255,255
61,9,247,255,255
61,10,247,255,255
61,11,247,255,255
61,12,246,255,254
61,13,246,255,254
61,14,245,254,253
61,15,245,254,253
61,16,249,255,251
61,17,242,252,244
61,18,243,253,245
61,19,250,255,252
61,20,81,87,83
61,21,91,95,94
61,22,66,68,67
61,23,77,77,79
61,24,68,68,70
61,25,73,71,74
61,26,81,76,80
61,27,85,79,83
61,28,85,79,83
61,29,86,77,82
61,30,85,76,81
61,31,85,76,81
61,32,75,73,76
61,33,74,72,75
61,34,73,71,74
61,35,72,70,73
61,36,73,71,74
61,37,76,71,75
61,38,78,73,77
61,39,80,75,79
61,40,80,75,79
61,41,82,76,80
61,42,84,78,82
61,43,85,79,83
61,44,86,80,84
61,45,87,78,83
61,46,85,76,81
61,47,84,75,80
61,48,84,73,79
61,49,84,73,79
61,50,85,74,80
61,51,86,75,81
61,52,87,76,82
61,53,87,76,82
61,54,86,75,81
61,55,86,75,81
61,56,92,81,87
61,57,90,79,85
61,58,88,77,83
61,59,88,77,83
61,60,87,76,82
61,61,86,75,81
61,62,84,73,79
61,63,83,72,78
61,64,87,74,81
61,65,87,74,81
61,66,86,73,80
61,67,86,73,80
61,68,87,74,81
61,69,88,75,82
61,70,90,77,84
61,71,91,78,85
61,72,86,73,80
61,73,86,73,80
61,74,86,73,80
61,75,85,72,79
61,76,85,72,79
61,77,84,71,78
61,78,84,71,78
61,79,84,71,78
61,80,87,75,79
61,81,86,74,78
61,82,84,72,76
61,83,83,71,75
61,84,82,70,74
61,85,82,70,74
61,86,82,70,74
61,87,82,70,74
61,88,84,72,76
61,89,84,72,76
61,90,83,71,75
61,91,82,70,74
61,92,81,69,73
61,93,80,68,72
61,94,79,67,71
61,95,78,66,70
61,96,79,68,72
61,97,78,67,71
61,98,78,67,71
61,99,80,69,73
61,100,80,69,73
61,101,77,66,70
61,102,76,65,69
61,103,77,66,70
61,104,74,63,67
61,105,73,62,66
61,106,71,60,64
61,107,69,58,62
61,108,68,57,61
61,109,68,57,61
61,110,69,58,62
61,111,70,59,63
61,112,63,57,59
61,113,64,58,60
61,114,64,58,60
61,115,65,59,61
61,116,66,60,62
61,117,66,60,62
61,118,67,61,63
61,119,67,61,63
61,120,68,62,64
61,121,67,61,63
61,122,65,59,61
61,123,62,56,58
61,124,60,54,56
61,125,59,53,55
61,126,58,52,54
61,127,58,52,54
61,128,55,52,59
61,129,52,49,56
61,130,52,49,56
61,131,53,50,57
61,132,53,50,57
61,133,51,48,55
61,134,52,49,56
61,135,55,52,59
61,136,50,47,54
61,137,51,48,55
61,138,51,48,55
61,139,47,44,51
61,140,46,43,50
61,141,47,44,51
61,142,47,44,51
61,143,44,41,48
61,144,43,45,44
61,145,42,44,43
61,146,40,42,41
61,147,39,41,40
61,148,39,41,40
61,149,42,44,43
61,150,44,46,45
61,151,46,48,47
61,152,44,46,45
61,153,43,45,44
61,154,42,44,43
61,155,43,45,44
61,156,45,47,46
61,157,46,48,47
61,158,45,47,46
61,159,44,46,45
61,160,49,47,50
61,161,49,47,50
61,162,48,46,49
61,163,47,45,48
61,164,47,45,48
61,165,48,46,49
61,166,49,47,50
61,167,50,48,51
61,168,50,48,51
61,169,49,47,50
61,170,47,45,48
61,171,44,42,45
61,172,45,43,46
61,173,48,46,49
61,174,48,46,49
61,175,46,44,47
61,176,44,42,45
61,177,45,43,46
61,178,46,44,47
61,179,46,44,47
61,180,47,45,48
61,181,46,44,47
61,182,46,44,47
61,183,46,44,47
61,184,45,43,46
61,185,45,43,46
61,186,46,44,47
61,187,46,44,47
61,188,47,45,48
61,189,48,46,49
61,190,48,46,49
61,191,48,46,49
61,192,45,43,46
61,193,43,41,44
61,194,42,40,43
61,195,44,42,45
61,196,43,41,44
61,197,41,39,42
61,198,40,38,41
61,199,42,40,43
61,200,44,42,45
61,201,42,40,43
61,202,40,38,41
61,203,39,37,40
61,204,39,37,40
61,205,41,39,42
61,206,44,42,45
61,207,46,44,47
61,208,44,46,45
61,209,44,46,45
61,210,41,43,42
61,211,35,37,36
61,212,30,32,31
61,213,29,31,30
61,214,33,35,34
61,215,37,39,38
61,216,35,37,36
61,217,35,37,36
61,218,41,43,42
61,219,35,37,36
61,220,61,63,62
61,221,108,110,109
61,222,237,239,238
61,223,229,231,230
61,224,94,62,51
61,225,95,61,49
61,226,93,56,40
61,227,99,56,39
61,228,109,63,40
61,229,107,56,29
61,230,106,51,20
61,231,115,59,24
61,232,116,58,21
61,233,116,58,21
61,234,114,58,23
61,235,111,58,24
61,236,107,58,25
61,237,103,56,26
61,238,99,55,26
61,239,98,54,25
61,240,104,55,25
61,241,104,55,25
61,242,104,55,25
61,243,104,55,25
62,0,180,188,190
62,1,174,182,184
62,2,162,170,172
62,3,158,166,168
62,4,165,173,175
62,5,169,177,179
62,6,169,177,179
62,7,172,180,182
62,8,170,178,180
62,9,170,178,180
62,10,169,177,179
62,11,168,176,178
62,12,166,174,176
62,13,165,173,175
62,14,165,173,175
62,15,164,172,174
62,16,161,171,163
62,17,154,164,156
62,18,145,155,147
62,19,147,153,149
62,20,51,57,55
62,21,78,82,81
62,22,63,64,66
62,23,82,82,84
62,24,65,64,69
62,25,71,69,74
62,26,79,74,80
62,27,83,76,83
62,28,81,75,79
62,29,80,71,76
62,30,78,69,74
62,31,78,69,74
62,32,71,69,72
62,33,71,69,72
62,34,71,69,72
62,35,73,71,74
62,36,76,74,77
62,37,82,77,81
62,38,84,79,83
62,39,85,80,84
62,40,91,86,90
62,41,93,87,91
62,42,94,88,92
62,43,95,89,93
62,44,94,88,92
62,45,94,85,90
62,46,91,82,87
62,47,90,81,86
62,48,89,78,84
62,49,87,76,82
62,50,85,74,80
62,51,84,73,79
62,52,83,72,78
62,53,84,73,79
62,54,85,74,80
62,55,86,75,81
62,56,90,79,85
62,57,87,76,82
62,58,86,75,81
62,59,86,75,81
62,60,88,77,83
62,61,88,77,83
62,62,86,75,81
62,63,84,73,79
62,64,85,72,79
62,65,84,71,78
62,66,84,71,78
62,67,84,71,78
62,68,85,72,79
62,69,87,74,81
62,70,88,75,82
62,71,89,76,83
62,72,86,73,80
62,73,85,72,79
62,74,85,72,79
62,75,84,71,78
62,76,82,69,76
62,77,81,68,75
62,78,81,68,75
62,79,80,67,74
62,80,84,72,76
62,81,83,71,75
62,82,82,70,74
62,83,80,68,72
62,84,80,68,72
62,85,80,68,72
62,86,80,68,72
62,87,81,69,73
62,88,80,68,72
62,89,80,68,72
62,90,79,67,71
62,91,79,67,71
62,92,78,66,70
62,93,77,65,69
62,94,77,65,69
62,95,77,65,69
62,96,76,65,69
62,97,75,64,68
62,98,75,64,68
62,99,78,67,71
62,100,78,67,71
62,101,74,63,67
62,102,73,62,66
62,103,74,63,67
62,104,72,61,65
62,105,71,60,64
62,106,70,59,63
62,107,69,58,62
62,108,68,57,61
62,109,68,57,61
62,110,67,56,60
62,111,67,56,60
62,112,62,56,58
62,113,62,56,58
62,114,62,56,58
62,115,61,55,57
62,116,61,55,57
62,117,60,54,56
62,118,60,54,56
62,119,60,54,56
62,120,58,52,54
62,121,57,51,53
62,122,56,50,52
62,123,54,48,50
62,124,53,47,49
62,125,54,48,50
62,126,54,48,50
62,127,55,49,51
62,128,51,48,55
62,129,48,45,52
62,130,47,44,51
62,131,49,46,53
62,132,49,46,53
62,133,47,44,51
62,134,48,45,52
62,135,52,49,56
62,136,51,48,55
62,137,54,51,58
62,138,53,50,57
62,139,48,45,52
62,140,47,44,51
62,141,49,46,53
62,142,48,45,52
62,143,45,42,49
62,144,46,48,47
62,145,46,48,47
62,146,45,47,46
62,147,44,46,45
62,148,44,46,45
62,149,44,46,45
62,150,44,46,45
62,151,45,47,46
62,152,42,44,43
62,153,40,42,41
62,154,39,41,40
62,155,40,42,41
62,156,42,44,43
62,157,43,45,44
62,158,42,44,43
62,159,40,42,41
62,160,44,43,48
62,161,43,42,47
62,162,42,41,46
62,163,41,40,45
